timeindex,CR-electricity-demand-profile,NR-electricity-demand-profile,WR-electricity-demand-profile,ER-electricity-demand-profile
2019-01-11 03:00:00,8.69894393450726E-05,8.69894393450718E-05,8.69894393450721E-05,8.69894393450725E-05
2019-01-11 04:00:00,8.72518355071587E-05,8.72518355071579E-05,8.72518355071581E-05,8.72518355071585E-05
2019-01-11 05:00:00,9.13683882837814E-05,9.13683882837805E-05,9.13683882837808E-05,9.13683882837812E-05
2019-01-11 06:00:00,9.93970292951416E-05,9.93970292951406E-05,9.93970292951409E-05,9.93970292951413E-05
2019-01-11 07:00:00,1.10628948129370E-04,1.10628948129369E-04,1.10628948129370E-04,1.10628948129370E-04
2019-01-11 08:00:00,1.16807185036669E-04,1.16807185036668E-04,1.16807185036668E-04,1.16807185036669E-04
2019-01-11 09:00:00,1.25292463524906E-04,1.25292463524905E-04,1.25292463524906E-04,1.25292463524906E-04
2019-01-11 10:00:00,1.24082714985419E-04,1.24082714985418E-04,1.24082714985418E-04,1.24082714985418E-04
2019-01-11 11:00:00,1.23936182063734E-04,1.23936182063733E-04,1.23936182063734E-04,1.23936182063734E-04
2019-01-11 12:00:00,1.22021030854743E-04,1.22021030854742E-04,1.22021030854742E-04,1.22021030854742E-04
2019-01-11 13:00:00,1.18780267865862E-04,1.18780267865861E-04,1.18780267865861E-04,1.18780267865861E-04
2019-01-11 14:00:00,1.20606817773370E-04,1.20606817773369E-04,1.20606817773369E-04,1.20606817773370E-04
2019-01-11 15:00:00,1.24750632488911E-04,1.24750632488909E-04,1.24750632488910E-04,1.24750632488910E-04
2019-01-11 16:00:00,1.27541573485644E-04,1.27541573485643E-04,1.27541573485643E-04,1.27541573485644E-04
2019-01-11 17:00:00,1.24423489221894E-04,1.24423489221893E-04,1.24423489221893E-04,1.24423489221894E-04
2019-01-11 18:00:00,1.28185636792582E-04,1.28185636792581E-04,1.28185636792582E-04,1.28185636792582E-04
2019-01-11 19:00:00,1.50608581552663E-04,1.50608581552662E-04,1.50608581552662E-04,1.50608581552663E-04
2019-01-11 20:00:00,1.58960958088675E-04,1.58960958088673E-04,1.58960958088674E-04,1.58960958088675E-04
2019-01-11 21:00:00,1.54203749747478E-04,1.54203749747477E-04,1.54203749747477E-04,1.54203749747478E-04
2019-01-11 22:00:00,1.39727660182004E-04,1.39727660182003E-04,1.39727660182003E-04,1.39727660182004E-04
2019-01-11 23:00:00,1.17383093496313E-04,1.17383093496311E-04,1.17383093496312E-04,1.17383093496312E-04
2019-01-12 00:00:00,1.03704415644190E-04,1.03704415644190E-04,1.03704415644190E-04,1.03704415644190E-04
2019-01-12 01:00:00,9.56621436633713E-05,9.56621436633704E-05,9.56621436633707E-05,9.56621436633711E-05
2019-01-12 02:00:00,9.22101006478756E-05,9.22101006478747E-05,9.22101006478750E-05,9.22101006478754E-05
2019-01-12 03:00:00,9.13479418295929E-05,9.13479418295920E-05,9.13479418295923E-05,9.13479418295927E-05
2019-01-12 04:00:00,9.10242063049413E-05,9.10242063049404E-05,9.10242063049407E-05,9.10242063049410E-05
2019-01-12 05:00:00,9.11264385758839E-05,9.11264385758830E-05,9.11264385758833E-05,9.11264385758837E-05
2019-01-12 06:00:00,9.55871733313467E-05,9.55871733313458E-05,9.55871733313461E-05,9.55871733313465E-05
2019-01-12 07:00:00,1.06434017278358E-04,1.06434017278357E-04,1.06434017278358E-04,1.06434017278358E-04
2019-01-12 08:00:00,1.17553480614550E-04,1.17553480614549E-04,1.17553480614550E-04,1.17553480614550E-04
2019-01-12 09:00:00,1.26822539846681E-04,1.26822539846680E-04,1.26822539846680E-04,1.26822539846681E-04
2019-01-12 10:00:00,1.25667315185029E-04,1.25667315185028E-04,1.25667315185029E-04,1.25667315185029E-04
2019-01-12 11:00:00,1.27981172250697E-04,1.27981172250696E-04,1.27981172250696E-04,1.27981172250697E-04
2019-01-12 12:00:00,1.26863432755058E-04,1.26863432755057E-04,1.26863432755057E-04,1.26863432755058E-04
2019-01-12 13:00:00,1.21489423045841E-04,1.21489423045840E-04,1.21489423045840E-04,1.21489423045841E-04
2019-01-12 14:00:00,1.18807529804780E-04,1.18807529804779E-04,1.18807529804779E-04,1.18807529804779E-04
2019-01-12 15:00:00,1.16340324332698E-04,1.16340324332697E-04,1.16340324332697E-04,1.16340324332698E-04
2019-01-12 16:00:00,1.18623511717083E-04,1.18623511717082E-04,1.18623511717082E-04,1.18623511717083E-04
2019-01-12 17:00:00,1.14530813137014E-04,1.14530813137013E-04,1.14530813137013E-04,1.14530813137013E-04
2019-01-12 18:00:00,1.18596249778165E-04,1.18596249778164E-04,1.18596249778164E-04,1.18596249778165E-04
2019-01-12 19:00:00,1.40249044763811E-04,1.40249044763810E-04,1.40249044763810E-04,1.40249044763811E-04
2019-01-12 20:00:00,1.47095199174602E-04,1.47095199174600E-04,1.47095199174601E-04,1.47095199174601E-04
2019-01-12 21:00:00,1.39305100128774E-04,1.39305100128773E-04,1.39305100128773E-04,1.39305100128774E-04
2019-01-12 22:00:00,1.32820166408648E-04,1.32820166408647E-04,1.32820166408647E-04,1.32820166408647E-04
2019-01-12 23:00:00,1.15883686855821E-04,1.15883686855820E-04,1.15883686855820E-04,1.15883686855821E-04
2019-01-13 00:00:00,1.03196662031842E-04,1.03196662031841E-04,1.03196662031841E-04,1.03196662031842E-04
2019-01-13 01:00:00,9.60472185505885E-05,9.60472185505876E-05,9.60472185505879E-05,9.60472185505883E-05
2019-01-13 02:00:00,9.10344295320355E-05,9.10344295320347E-05,9.10344295320349E-05,9.10344295320353E-05
2019-01-13 03:00:00,8.90783854146668E-05,8.90783854146659E-05,8.90783854146662E-05,8.90783854146666E-05
2019-01-13 04:00:00,8.78890833293677E-05,8.78890833293668E-05,8.78890833293671E-05,8.78890833293675E-05
2019-01-13 05:00:00,8.79265684953800E-05,8.79265684953791E-05,8.79265684953794E-05,8.79265684953798E-05
2019-01-13 06:00:00,9.09117508069044E-05,9.09117508069035E-05,9.09117508069038E-05,9.09117508069042E-05
2019-01-13 07:00:00,9.85689479005064E-05,9.85689479005054E-05,9.85689479005057E-05,9.85689479005062E-05
2019-01-13 08:00:00,1.04801708685641E-04,1.04801708685640E-04,1.04801708685641E-04,1.04801708685641E-04
2019-01-13 09:00:00,1.11562669537313E-04,1.11562669537312E-04,1.11562669537312E-04,1.11562669537313E-04
2019-01-13 10:00:00,1.11525184371301E-04,1.11525184371300E-04,1.11525184371300E-04,1.11525184371300E-04
2019-01-13 11:00:00,1.16221053349932E-04,1.16221053349930E-04,1.16221053349931E-04,1.16221053349931E-04
2019-01-13 12:00:00,1.14800024783829E-04,1.14800024783828E-04,1.14800024783828E-04,1.14800024783829E-04
2019-01-13 13:00:00,1.10904975260915E-04,1.10904975260914E-04,1.10904975260915E-04,1.10904975260915E-04
2019-01-13 14:00:00,1.07930016176485E-04,1.07930016176484E-04,1.07930016176485E-04,1.07930016176485E-04
2019-01-13 15:00:00,1.04566574462473E-04,1.04566574462472E-04,1.04566574462473E-04,1.04566574462473E-04
2019-01-13 16:00:00,1.02433327742137E-04,1.02433327742136E-04,1.02433327742137E-04,1.02433327742137E-04
2019-01-13 17:00:00,1.06389716627617E-04,1.06389716627616E-04,1.06389716627616E-04,1.06389716627616E-04
2019-01-13 18:00:00,1.11313904344686E-04,1.11313904344685E-04,1.11313904344685E-04,1.11313904344686E-04
2019-01-13 19:00:00,1.35849649370914E-04,1.35849649370913E-04,1.35849649370913E-04,1.35849649370914E-04
2019-01-13 20:00:00,1.42688988296975E-04,1.42688988296974E-04,1.42688988296974E-04,1.42688988296975E-04
2019-01-13 21:00:00,1.39386885945528E-04,1.39386885945527E-04,1.39386885945528E-04,1.39386885945528E-04
2019-01-13 22:00:00,1.23288711014431E-04,1.23288711014430E-04,1.23288711014430E-04,1.23288711014431E-04
2019-01-13 23:00:00,1.03643076281625E-04,1.03643076281624E-04,1.03643076281624E-04,1.03643076281625E-04
2019-01-14 00:00:00,8.98928358398430E-05,8.98928358398421E-05,8.98928358398424E-05,8.98928358398428E-05
2019-01-14 01:00:00,8.27604310704131E-05,8.27604310704123E-05,8.27604310704125E-05,8.27604310704129E-05
2019-01-14 02:00:00,7.91891170721510E-05,7.91891170721502E-05,7.91891170721505E-05,7.91891170721508E-05
2019-01-14 03:00:00,7.66742032069626E-05,7.66742032069619E-05,7.66742032069621E-05,7.66742032069624E-05
2019-01-14 04:00:00,7.48442455570898E-05,7.48442455570891E-05,7.48442455570893E-05,7.48442455570896E-05
2019-01-14 05:00:00,7.80884162883355E-05,7.80884162883347E-05,7.80884162883350E-05,7.80884162883353E-05
2019-01-14 06:00:00,8.75346781234333E-05,8.75346781234324E-05,8.75346781234327E-05,8.75346781234331E-05
2019-01-14 07:00:00,9.96185325488506E-05,9.96185325488496E-05,9.96185325488499E-05,9.96185325488503E-05
2019-01-14 08:00:00,1.11978414105813E-04,1.11978414105812E-04,1.11978414105812E-04,1.11978414105813E-04
2019-01-14 09:00:00,1.21373559805439E-04,1.21373559805438E-04,1.21373559805439E-04,1.21373559805439E-04
2019-01-14 10:00:00,1.20156995781222E-04,1.20156995781221E-04,1.20156995781222E-04,1.20156995781222E-04
2019-01-14 11:00:00,1.20064986737374E-04,1.20064986737373E-04,1.20064986737373E-04,1.20064986737374E-04
2019-01-14 12:00:00,1.22879781930661E-04,1.22879781930659E-04,1.22879781930660E-04,1.22879781930660E-04
2019-01-14 13:00:00,1.24011152395759E-04,1.24011152395758E-04,1.24011152395758E-04,1.24011152395759E-04
2019-01-14 14:00:00,1.18599657520530E-04,1.18599657520529E-04,1.18599657520529E-04,1.18599657520529E-04
2019-01-14 15:00:00,1.21581432089689E-04,1.21581432089688E-04,1.21581432089689E-04,1.21581432089689E-04
2019-01-14 16:00:00,1.23104692926734E-04,1.23104692926733E-04,1.23104692926734E-04,1.23104692926734E-04
2019-01-14 17:00:00,1.24627953763779E-04,1.24627953763778E-04,1.24627953763779E-04,1.24627953763779E-04
2019-01-14 18:00:00,1.23568145888341E-04,1.23568145888340E-04,1.23568145888340E-04,1.23568145888341E-04
2019-01-14 19:00:00,1.47401895987430E-04,1.47401895987428E-04,1.47401895987429E-04,1.47401895987429E-04
2019-01-14 20:00:00,1.54316205245515E-04,1.54316205245514E-04,1.54316205245514E-04,1.54316205245515E-04
2019-01-14 21:00:00,1.48308355456454E-04,1.48308355456453E-04,1.48308355456453E-04,1.48308355456454E-04
2019-01-14 22:00:00,1.36909457246352E-04,1.36909457246351E-04,1.36909457246352E-04,1.36909457246352E-04
2019-01-14 23:00:00,1.14633045407956E-04,1.14633045407955E-04,1.14633045407955E-04,1.14633045407956E-04
2019-01-15 00:00:00,1.00538622987334E-04,1.00538622987333E-04,1.00538622987333E-04,1.00538622987334E-04
2019-01-15 01:00:00,9.33585098247977E-05,9.33585098247968E-05,9.33585098247970E-05,9.33585098247974E-05
2019-01-15 02:00:00,8.93271506072938E-05,8.93271506072930E-05,8.93271506072932E-05,8.93271506072936E-05
2019-01-15 03:00:00,8.62533669942858E-05,8.62533669942850E-05,8.62533669942852E-05,8.62533669942856E-05
2019-01-15 04:00:00,8.32681846827614E-05,8.32681846827606E-05,8.32681846827608E-05,8.32681846827612E-05
2019-01-15 05:00:00,8.63692302346874E-05,8.63692302346866E-05,8.63692302346869E-05,8.63692302346872E-05
2019-01-15 06:00:00,9.51918752170353E-05,9.51918752170343E-05,9.51918752170346E-05,9.51918752170350E-05
2019-01-15 07:00:00,1.05081143559551E-04,1.05081143559550E-04,1.05081143559550E-04,1.05081143559551E-04
2019-01-15 08:00:00,1.15631513920829E-04,1.15631513920828E-04,1.15631513920828E-04,1.15631513920829E-04
2019-01-15 09:00:00,1.16868524399235E-04,1.16868524399234E-04,1.16868524399234E-04,1.16868524399235E-04
2019-01-15 10:00:00,1.21424675940911E-04,1.21424675940910E-04,1.21424675940910E-04,1.21424675940910E-04
2019-01-15 11:00:00,1.23980482714476E-04,1.23980482714475E-04,1.23980482714475E-04,1.23980482714476E-04
2019-01-15 12:00:00,1.25278832555447E-04,1.25278832555446E-04,1.25278832555447E-04,1.25278832555447E-04
2019-01-15 13:00:00,1.20978261691128E-04,1.20978261691127E-04,1.20978261691127E-04,1.20978261691128E-04
2019-01-15 14:00:00,1.19986608662985E-04,1.19986608662983E-04,1.19986608662984E-04,1.19986608662984E-04
2019-01-15 15:00:00,1.20981669433493E-04,1.20981669433492E-04,1.20981669433492E-04,1.20981669433492E-04
2019-01-15 16:00:00,1.20378499034931E-04,1.20378499034930E-04,1.20378499034930E-04,1.20378499034931E-04
2019-01-15 17:00:00,1.20262635794530E-04,1.20262635794529E-04,1.20262635794529E-04,1.20262635794529E-04
2019-01-15 18:00:00,1.25207269965788E-04,1.25207269965786E-04,1.25207269965787E-04,1.25207269965787E-04
2019-01-15 19:00:00,1.46311418430708E-04,1.46311418430707E-04,1.46311418430707E-04,1.46311418430708E-04
2019-01-15 20:00:00,1.54432068485917E-04,1.54432068485915E-04,1.54432068485916E-04,1.54432068485917E-04
2019-01-15 21:00:00,1.47071344978049E-04,1.47071344978047E-04,1.47071344978048E-04,1.47071344978048E-04
2019-01-15 22:00:00,1.33269988400795E-04,1.33269988400794E-04,1.33269988400794E-04,1.33269988400795E-04
2019-01-15 23:00:00,1.13965127904464E-04,1.13965127904463E-04,1.13965127904464E-04,1.13965127904464E-04
2019-01-16 00:00:00,9.94072525222358E-05,9.94072525222349E-05,9.94072525222352E-05,9.94072525222356E-05
2019-01-16 01:00:00,9.22407703291584E-05,9.22407703291575E-05,9.22407703291578E-05,9.22407703291582E-05
2019-01-16 02:00:00,8.81855569151013E-05,8.81855569151004E-05,8.81855569151007E-05,8.81855569151011E-05
2019-01-16 03:00:00,8.63419682957694E-05,8.63419682957686E-05,8.63419682957688E-05,8.63419682957692E-05
2019-01-16 04:00:00,8.60352714829416E-05,8.60352714829407E-05,8.60352714829410E-05,8.60352714829414E-05
2019-01-16 05:00:00,8.62295127977325E-05,8.62295127977317E-05,8.62295127977320E-05,8.62295127977323E-05
2019-01-16 06:00:00,9.60574417776827E-05,9.60574417776819E-05,9.60574417776821E-05,9.60574417776825E-05
2019-01-16 07:00:00,1.05513926839875E-04,1.05513926839874E-04,1.05513926839874E-04,1.05513926839875E-04
2019-01-16 08:00:00,1.14431988608436E-04,1.14431988608435E-04,1.14431988608435E-04,1.14431988608435E-04
2019-01-16 09:00:00,1.20657933908841E-04,1.20657933908840E-04,1.20657933908840E-04,1.20657933908841E-04
2019-01-16 10:00:00,1.23639708478001E-04,1.23639708478000E-04,1.23639708478000E-04,1.23639708478000E-04
2019-01-16 11:00:00,1.21431491425640E-04,1.21431491425639E-04,1.21431491425639E-04,1.21431491425640E-04
2019-01-16 12:00:00,1.35934842930033E-05,1.35934842930032E-05,1.35934842930032E-05,1.35934842930033E-05
2019-01-16 13:00:00,5.54064831085336E-05,5.54064831085330E-05,5.54064831085332E-05,5.54064831085334E-05
2019-01-16 14:00:00,1.08376430426268E-04,1.08376430426267E-04,1.08376430426267E-04,1.08376430426268E-04
2019-01-16 15:00:00,1.18371338782091E-04,1.18371338782090E-04,1.18371338782090E-04,1.18371338782091E-04
2019-01-16 16:00:00,1.21158872036460E-04,1.21158872036459E-04,1.21158872036459E-04,1.21158872036460E-04
2019-01-16 17:00:00,1.19928677042784E-04,1.19928677042783E-04,1.19928677042783E-04,1.19928677042783E-04
2019-01-16 18:00:00,1.19322098901858E-04,1.19322098901856E-04,1.19322098901857E-04,1.19322098901857E-04
2019-01-16 19:00:00,1.38586066489811E-04,1.38586066489810E-04,1.38586066489810E-04,1.38586066489811E-04
2019-01-16 20:00:00,1.51705874594114E-04,1.51705874594112E-04,1.51705874594113E-04,1.51705874594113E-04
2019-01-16 21:00:00,1.46614707501172E-04,1.46614707501170E-04,1.46614707501171E-04,1.46614707501171E-04
2019-01-16 22:00:00,1.40726128694877E-04,1.40726128694875E-04,1.40726128694876E-04,1.40726128694876E-04
2019-01-16 23:00:00,1.18398600721009E-04,1.18398600721008E-04,1.18398600721009E-04,1.18398600721009E-04
2019-01-17 00:00:00,1.04392779601871E-04,1.04392779601870E-04,1.04392779601870E-04,1.04392779601871E-04
2019-01-17 01:00:00,9.49499255091377E-05,9.49499255091368E-05,9.49499255091371E-05,9.49499255091375E-05
2019-01-17 02:00:00,9.01518242595643E-05,9.01518242595634E-05,9.01518242595637E-05,9.01518242595640E-05
2019-01-17 03:00:00,8.82366730505726E-05,8.82366730505717E-05,8.82366730505720E-05,8.82366730505724E-05
2019-01-17 04:00:00,8.64407928243473E-05,8.64407928243464E-05,8.64407928243467E-05,8.64407928243471E-05
2019-01-17 05:00:00,8.82911969284086E-05,8.82911969284078E-05,8.82911969284080E-05,8.82911969284084E-05
2019-01-17 06:00:00,9.77783516718835E-05,9.77783516718825E-05,9.77783516718828E-05,9.77783516718832E-05
2019-01-17 07:00:00,1.08482070439575E-04,1.08482070439574E-04,1.08482070439575E-04,1.08482070439575E-04
2019-01-17 08:00:00,1.19720804758534E-04,1.19720804758533E-04,1.19720804758533E-04,1.19720804758534E-04
2019-01-17 09:00:00,1.27981172250697E-04,1.27981172250696E-04,1.27981172250696E-04,1.27981172250697E-04
2019-01-17 10:00:00,1.26570366911689E-04,1.26570366911688E-04,1.26570366911688E-04,1.26570366911689E-04
2019-01-17 11:00:00,1.29896323459689E-04,1.29896323459688E-04,1.29896323459688E-04,1.29896323459689E-04
2019-01-17 12:00:00,1.31637679808078E-04,1.31637679808077E-04,1.31637679808077E-04,1.31637679808078E-04
2019-01-17 13:00:00,1.25967196513128E-04,1.25967196513126E-04,1.25967196513127E-04,1.25967196513127E-04
2019-01-17 14:00:00,1.21513277242394E-04,1.21513277242393E-04,1.21513277242394E-04,1.21513277242394E-04
2019-01-17 15:00:00,1.23346642634632E-04,1.23346642634631E-04,1.23346642634631E-04,1.23346642634632E-04
2019-01-17 16:00:00,1.21284958503956E-04,1.21284958503955E-04,1.21284958503955E-04,1.21284958503956E-04
2019-01-17 17:00:00,1.19884376392042E-04,1.19884376392041E-04,1.19884376392041E-04,1.19884376392042E-04
2019-01-17 18:00:00,1.23012683882886E-04,1.23012683882885E-04,1.23012683882885E-04,1.23012683882886E-04
2019-01-17 19:00:00,1.45582161564651E-04,1.45582161564650E-04,1.45582161564650E-04,1.45582161564651E-04
2019-01-17 20:00:00,1.55863320279114E-04,1.55863320279112E-04,1.55863320279113E-04,1.55863320279113E-04
2019-01-17 21:00:00,1.54432068485917E-04,1.54432068485915E-04,1.54432068485916E-04,1.54432068485917E-04
2019-01-17 22:00:00,1.41100980355000E-04,1.41100980354998E-04,1.41100980354999E-04,1.41100980354999E-04
2019-01-17 23:00:00,1.20872621677821E-04,1.20872621677819E-04,1.20872621677820E-04,1.20872621677820E-04
2019-01-18 00:00:00,1.07596057424739E-04,1.07596057424738E-04,1.07596057424739E-04,1.07596057424739E-04
2019-01-18 01:00:00,9.77987981260720E-05,9.77987981260711E-05,9.77987981260714E-05,9.77987981260718E-05
2019-01-18 02:00:00,9.38015163322157E-05,9.38015163322148E-05,9.38015163322150E-05,9.38015163322155E-05
2019-01-18 03:00:00,9.32392388420313E-05,9.32392388420304E-05,9.32392388420307E-05,9.32392388420311E-05
2019-01-18 04:00:00,9.02847262117897E-05,9.02847262117888E-05,9.02847262117890E-05,9.02847262117895E-05
2019-01-18 05:00:00,9.26803690942117E-05,9.26803690942108E-05,9.26803690942110E-05,9.26803690942115E-05
2019-01-18 06:00:00,1.04794893200912E-04,1.04794893200911E-04,1.04794893200911E-04,1.04794893200911E-04
2019-01-18 07:00:00,1.11831881184129E-04,1.11831881184127E-04,1.11831881184128E-04,1.11831881184128E-04
2019-01-18 08:00:00,1.19972977693526E-04,1.19972977693524E-04,1.19972977693525E-04,1.19972977693525E-04
2019-01-18 09:00:00,1.25169784799775E-04,1.25169784799774E-04,1.25169784799774E-04,1.25169784799775E-04
2019-01-18 10:00:00,1.27408671533419E-04,1.27408671533417E-04,1.27408671533418E-04,1.27408671533418E-04
2019-01-18 11:00:00,1.28165190338394E-04,1.28165190338393E-04,1.28165190338393E-04,1.28165190338394E-04
2019-01-18 12:00:00,1.31211712012484E-04,1.31211712012483E-04,1.31211712012483E-04,1.31211712012484E-04
2019-01-18 13:00:00,1.27006557934378E-04,1.27006557934376E-04,1.27006557934377E-04,1.27006557934377E-04
2019-01-18 14:00:00,1.25162969315046E-04,1.25162969315045E-04,1.25162969315045E-04,1.25162969315045E-04
2019-01-18 15:00:00,1.24975543484984E-04,1.24975543484983E-04,1.24975543484983E-04,1.24975543484984E-04
2019-01-18 16:00:00,1.23574961373070E-04,1.23574961373069E-04,1.23574961373070E-04,1.23574961373070E-04
2019-01-18 17:00:00,1.25162969315046E-04,1.25162969315045E-04,1.25162969315045E-04,1.25162969315045E-04
2019-01-18 18:00:00,1.27442748957066E-04,1.27442748957065E-04,1.27442748957065E-04,1.27442748957066E-04
2019-01-18 19:00:00,1.52809983120294E-04,1.52809983120293E-04,1.52809983120293E-04,1.52809983120294E-04
2019-01-18 20:00:00,1.59615244622708E-04,1.59615244622706E-04,1.59615244622707E-04,1.59615244622707E-04
2019-01-18 21:00:00,1.53130310902581E-04,1.53130310902580E-04,1.53130310902580E-04,1.53130310902581E-04
2019-01-18 22:00:00,1.37212746316816E-04,1.37212746316814E-04,1.37212746316815E-04,1.37212746316815E-04
2019-01-18 23:00:00,1.17297899937194E-04,1.17297899937193E-04,1.17297899937193E-04,1.17297899937193E-04
